Constituency,Ac No,Const. Type,Cand Age,Cand Category,Cand Name,Gender,Cand Sl No,% of Vote Share,"""Candidate Count""",Total Votes (Overall),State Filter,Margin Bands,LOD: Cand Votes Polled,Cand Votes as % of Total Const Votes,winner count,Age Band,Candidate_Position (copy),Candidate_Position (group),Candidate Position,Count of Candidates (SNo),LOD: Const Votes Polled,Partyabbre,Partytype,Party Name,St Code,State,Total Votes Polled,Total Votes Polled (R),Year,Margin
Jalandhar Cantt.,37,GEN,49,GEN,Jagbir Singh Brar,Male,2,0.30%,Candidate Count,13901424,TRUE,Upto 100,41492,36%,0,46-50,2,Lost,2,1,114762,INC,National,Indian National Congress,S19,Punjab,41492,41492,2012,0
Mukerian,39,GEN,61,GEN,Arunesh Kumar,Male,2,0.30%,Candidate Count,13901424,TRUE,Upto 100,41832,34%,0,61-70,2,Lost,2,1,124057,BJP,National,Bharatiya Janata Party,S19,Punjab,41832,41832,2012,0
Hoshiarpur,43,GEN,53,GEN,Sunder Sham Arora,Male,2,0.37%,Candidate Count,13901424,TRUE,5001-10000,52104,48%,1,51-60,1,Won,1,1,108656,INC,National,Indian National Congress,S19,Punjab,52104,45896,2012,"6,208"
Nawan shahr,47,GEN,39,GEN,Suresh Chauhan,Male,2,0.00%,Candidate Count,13901424,TRUE,Upto 100,431,0%,0,36-40,8,Lost,8,1,117192,NCP,National,Nationalist Congress Party,S19,Punjab,431,431,2012,0
Anandpur Sahib,49,GEN,65,GEN,Gurdial Singh,Male,2,0.02%,Candidate Count,13901424,TRUE,Upto 100,3184,2%,0,61-70,4,Lost,4,1,127368,CPM,National,Communist Party of India  (Marxist),S19,Punjab,3184,3184,2012,0
Kharar,52,GEN,52,GEN,Arjan Singh,Male,2,0.16%,Candidate Count,13901424,TRUE,Upto 100,22884,17%,0,51-60,3,Lost,3,1,133589,BSP,National,Bahujan Samaj Party,S19,Punjab,22884,22884,2012,0
Fatehgarh Sahib,55,GEN,55,GEN,Tarlochan Singh,Male,2,0.01%,Candidate Count,13901424,TRUE,Upto 100,1748,2%,0,51-60,6,Lost,6,1,111529,BSP,National,Bahujan Samaj Party,S19,Punjab,1748,1748,2012,0
Khanna,57,GEN,37,GEN,Navjot Singh Mandair,Male,2,0.04%,Candidate Count,13901424,TRUE,Upto 100,6194,5%,0,36-40,4,Lost,4,1,117428,BSP,National,Bahujan Samaj Party,S19,Punjab,6194,6194,2012,0
Sahnewal,59,GEN,65,GEN,Jagdev Singh Garcha,Male,2,0.01%,Candidate Count,13901424,TRUE,Upto 100,1522,1%,0,61-70,5,Lost,5,1,133944,CPM,National,Communist Party of India  (Marxist),S19,Punjab,1522,1522,2012,0
Ludhiana central,63,GEN,60,GEN,Surinder Kumar Dawar,Male,2,0.34%,Candidate Count,13901424,TRUE,5001-10000,47737,49%,1,51-60,1,Won,1,1,97266,INC,National,Indian National Congress,S19,Punjab,47737,40541,2012,"7,196"
Ludhiana West,64,GEN,61,GEN,Dharampaul Maur,Male,2,0.04%,Candidate Count,13901424,TRUE,Upto 100,5264,5%,0,61-70,3,Lost,3,1,110061,CPI,National,Communist Party of India,S19,Punjab,5264,5264,2012,0
Dakha,68,GEN,48,GEN,Jasbir Singh Khangura(Jassi Khangura),Male,2,0.40%,Candidate Count,13901424,TRUE,Upto 100,55820,40%,0,46-50,2,Lost,2,1,138356,INC,National,Indian National Congress,S19,Punjab,55820,55820,2012,0
Bhagha Purana,72,GEN,63,GEN,Darshan Singh Brar Khote,Male,2,0.38%,Candidate Count,13901424,TRUE,Upto 100,53129,41%,0,61-70,2,Lost,2,1,128829,INC,National,Indian National Congress,S19,Punjab,53129,53129,2012,0
Dharamkot,74,GEN,54,GEN,Gurnam Singh,Male,2,0.01%,Candidate Count,13901424,TRUE,Upto 100,1424,1%,0,51-60,4,Lost,4,1,132972,BSP,National,Bahujan Samaj Party,S19,Punjab,1424,1424,2012,0
Firozpur City,76,GEN,40,GEN,Didar Singh,Male,2,0.01%,Candidate Count,13901424,TRUE,Upto 100,1181,1%,0,36-40,5,Lost,5,1,114903,BSP,National,Bahujan Samaj Party,S19,Punjab,1181,1181,2012,0
Fazilka,80,GEN,40,GEN,Surinder Singh,Male,2,0.01%,Candidate Count,13901424,TRUE,Upto 100,1450,1%,0,36-40,6,Lost,6,1,126300,CPI,National,Communist Party of India,S19,Punjab,1450,1450,2012,0
Kotkapura,88,GEN,42,GEN,Pawanpreet Singh,Male,2,0.02%,Candidate Count,13901424,TRUE,Upto 100,3184,3%,0,41-45,5,Lost,5,1,111499,CPI,National,Communist Party of India,S19,Punjab,3184,3184,2012,0
Rampura Phul,90,GEN,45,GEN,Gurpreet Singh Kangar,Male,2,0.38%,Candidate Count,13901424,TRUE,Upto 100,53005,42%,0,41-45,2,Lost,2,1,126933,INC,National,Indian National Congress,S19,Punjab,53005,53005,2012,0
Bathinda urban,92,GEN,57,GEN,Harminder Singh Jassi,Male,2,0.40%,Candidate Count,13901424,TRUE,Upto 100,55901,41%,0,51-60,2,Lost,2,1,135762,INC,National,Indian National Congress,S19,Punjab,55901,55901,2012,0
Talwandi Sabo,94,GEN,48,GEN,Jeetmohinder Singh Sidhu,Male,2,0.39%,Candidate Count,13901424,TRUE,5001-10000,53730,47%,1,46-50,1,Won,1,1,114559,INC,National,Indian National Congress,S19,Punjab,53730,45206,2012,"8,524"
Lehra,99,GEN,56,GEN,Jagjit Singh,Male,2,0.02%,Candidate Count,13901424,TRUE,Upto 100,3232,3%,0,51-60,4,Lost,4,1,119944,BSP,National,Bahujan Samaj Party,S19,Punjab,3232,3232,2012,0
Malerkotla,105,GEN,62,GEN,Dev Raj Verma,Male,2,0.01%,Candidate Count,13901424,TRUE,Upto 100,1205,1%,0,61-70,4,Lost,4,1,113434,CPM,National,Communist Party of India  (Marxist),S19,Punjab,1205,1205,2012,0
Amargarh,106,GEN,53,GEN,Surjit Singh Dhiman,Male,2,0.25%,Candidate Count,13901424,TRUE,Upto 100,34489,29%,0,51-60,2,Lost,2,1,117435,INC,National,Indian National Congress,S19,Punjab,34489,34489,2012,0
Sangrur,108,GEN,52,GEN,Harmail Singh,Male,2,0.02%,Candidate Count,13901424,TRUE,Upto 100,2760,2%,0,51-60,4,Lost,4,1,125156,BSP,National,Bahujan Samaj Party,S19,Punjab,2760,2760,2012,0
Patiala Rural,110,GEN,51,GEN,Harparkash Singh,Male,2,0.02%,Candidate Count,13901424,TRUE,Upto 100,2932,2%,0,51-60,5,Lost,5,1,127930,BSP,National,Bahujan Samaj Party,S19,Punjab,2932,2932,2012,0
Ghanaur,113,GEN,47,GEN,Harinder Singh,Male,2,0.01%,Candidate Count,13901424,TRUE,Upto 100,2068,2%,0,46-50,6,Lost,6,1,114054,CPM,National,Communist Party of India  (Marxist),S19,Punjab,2068,2068,2012,0
Gurdaspur,4,GEN,54,GEN,Raman Bahl,Male,3,0.28%,Candidate Count,13901424,TRUE,Upto 100,38335,37%,0,51-60,2,Lost,2,1,104629,INC,National,Indian National Congress,S19,Punjab,38335,38335,2012,0
Dera baba nanak,10,GEN,38,GEN,Prem Masih,Male,3,0.01%,Candidate Count,13901424,TRUE,Upto 100,980,1%,0,36-40,3,Lost,3,1,132011,BSP,National,Bahujan Samaj Party,S19,Punjab,980,980,2012,0
Ajnala,11,GEN,64,GEN,Jagdish Singh,Male,3,0.01%,Candidate Count,13901424,TRUE,Upto 100,769,1%,0,61-70,5,Lost,5,1,115607,BSP,National,Bahujan Samaj Party,S19,Punjab,769,769,2012,0
Majitha,13,GEN,58,GEN,Balwinder Singh,Male,3,0.02%,Candidate Count,13901424,TRUE,Upto 100,2270,2%,0,51-60,4,Lost,4,1,115266,CPI,National,Communist Party of India,S19,Punjab,2270,2270,2012,0
Amritsar Central,17,GEN,40,GEN,Tarun Chugh,Male,3,0.25%,Candidate Count,13901424,TRUE,Upto 100,34560,40%,0,36-40,2,Lost,2,1,85602,BJP,National,Bharatiya Janata Party,S19,Punjab,34560,34560,2012,0
Amritsar South,19,GEN,54,GEN,Jugal Kishore,Male,3,0.00%,Candidate Count,13901424,TRUE,Upto 100,529,1%,0,51-60,5,Lost,5,1,91308,BSP,National,Bahujan Samaj Party,S19,Punjab,529,529,2012,0
Tarn taran,21,GEN,65,GEN,Dr.Dharambir Agnihotri,Male,3,0.33%,Candidate Count,13901424,TRUE,Upto 100,45388,38%,0,61-70,2,Lost,2,1,120146,INC,National,Indian National Congress,S19,Punjab,45388,45388,2012,0
Patti,23,GEN,52,GEN,Kashmir Singh Nawada,Male,3,0.01%,Candidate Count,13901424,TRUE,Upto 100,1261,1%,0,51-60,5,Lost,5,1,134784,BSP,National,Bahujan Samaj Party,S19,Punjab,1261,1261,2012,0
Khadoor Sahib,24,GEN,44,GEN,Ramanjit Singh Sikki,Male,3,0.48%,Candidate Count,13901424,TRUE,2001-5000,66902,49%,1,41-45,1,Won,1,1,137047,INC,National,Indian National Congress,S19,Punjab,66902,63848,2012,"3,054"
Kapurthala,27,GEN,59,GEN,Rana Gurjit Singh,Male,3,0.39%,Candidate Count,13901424,TRUE,10001-20000,54221,55%,1,51-60,1,Won,1,1,98006,INC,National,Indian National Congress,S19,Punjab,54221,39739,2012,"14,482"
Sultanpur lodhi,28,GEN,36,GEN,Navtej Singh,Male,3,0.34%,Candidate Count,13901424,TRUE,2001-5000,47933,48%,1,36-40,1,Won,1,1,99171,INC,National,Indian National Congress,S19,Punjab,47933,43635,2012,"4,298"
Nakodar,31,GEN,52,GEN,Gurmail Ram Chumber,Male,3,0.13%,Candidate Count,13901424,TRUE,Upto 100,18139,13%,0,51-60,3,Lost,3,1,138252,BSP,National,Bahujan Samaj Party,S19,Punjab,18139,18139,2012,0
Jalandhar central,35,GEN,36,GEN,Rajinder Singh,Male,3,0.03%,Candidate Count,13901424,TRUE,Upto 100,4678,5%,0,36-40,3,Lost,3,1,97457,BSP,National,Bahujan Samaj Party,S19,Punjab,4678,4678,2012,0
Jalandhar North,36,GEN,50,GEN,K.D.Bhandari,Male,3,0.38%,Candidate Count,13901424,TRUE,1001-2000,52198,45%,1,46-50,1,Won,1,1,116262,BJP,National,Bharatiya Janata Party,S19,Punjab,52198,50495,2012,"1,703"
Mukerian,39,GEN,42,GEN,Gulsher Singh,Male,3,0.05%,Candidate Count,13901424,TRUE,Upto 100,6325,5%,0,41-45,5,Lost,5,1,124057,BSP,National,Bahujan Samaj Party,S19,Punjab,6325,6325,2012,0
Dasuya,40,GEN,73,GEN,Ramesh Chander Dogra,Male,3,0.37%,Candidate Count,13901424,TRUE,Upto 100,51746,42%,0,>70,2,Lost,2,1,121977,INC,National,Indian National Congress,S19,Punjab,51746,51746,2012,0
Hoshiarpur,43,GEN,57,GEN,Tikshan Sud,Male,3,0.33%,Candidate Count,13901424,TRUE,Upto 100,45896,42%,0,51-60,2,Lost,2,1,108656,BJP,National,Bharatiya Janata Party,S19,Punjab,45896,45896,2012,0
Garhshankar,45,GEN,56,GEN,Raghunath Singh,Male,3,0.04%,Candidate Count,13901424,TRUE,Upto 100,4933,4%,0,51-60,4,Lost,4,1,113734,CPM,National,Communist Party of India  (Marxist),S19,Punjab,4933,4933,2012,0
Balachaur,48,GEN,32,GEN,Rajwinder Singh,Male,3,0.15%,Candidate Count,13901424,TRUE,Upto 100,20904,20%,0,31-35,3,Lost,3,1,102566,INC,National,Indian National Congress,S19,Punjab,20904,20904,2012,0
Anandpur Sahib,49,GEN,72,GEN,Madan Mohan Mittal,Male,3,0.45%,Candidate Count,13901424,TRUE,5001-10000,62600,49%,1,>70,1,Won,1,1,127368,BJP,National,Bharatiya Janata Party,S19,Punjab,62600,54714,2012,"7,886"
Rupnagar,50,GEN,71,GEN,Romesh Dutt Sharma,Male,3,0.24%,Candidate Count,13901424,TRUE,Upto 100,32713,29%,0,>70,2,Lost,2,1,114754,INC,National,Indian National Congress,S19,Punjab,32713,32713,2012,0
Kharar,52,GEN,54,GEN,Gurmeet Singh,Male,3,0.00%,Candidate Count,13901424,TRUE,Upto 100,423,0%,0,51-60,8,Lost,8,1,133589,NCP,National,Nationalist Congress Party,S19,Punjab,423,423,2012,0
S.A.S.Nagar,53,GEN,37,GEN,Manav Mehra,Male,3,0.02%,Candidate Count,13901424,TRUE,Upto 100,2614,2%,0,36-40,4,Lost,4,1,124678,BSP,National,Bahujan Samaj Party,S19,Punjab,2614,2614,2012,0
Amloh,56,GEN,46,GEN,Randeep Singh,Male,3,0.23%,Candidate Count,13901424,TRUE,2001-5000,32503,35%,1,46-50,1,Won,1,1,93266,INC,National,Indian National Congress,S19,Punjab,32503,29975,2012,"2,528"
Sahnewal,59,GEN,41,GEN,Barjinder Singh,Male,3,0.00%,Candidate Count,13901424,TRUE,Upto 100,225,0%,0,41-45,12,Lost,12,1,133944,NCP,National,Nationalist Congress Party,S19,Punjab,225,225,2012,0
Ludhiana South,61,GEN,52,GEN,Girij Dev Yadav,Male,3,0.01%,Candidate Count,13901424,TRUE,Upto 100,2045,2%,0,51-60,4,Lost,4,1,88816,BSP,National,Bahujan Samaj Party,S19,Punjab,2045,2045,2012,0
Ludhiana central,63,GEN,32,GEN,Rajan Masih,Male,3,0.01%,Candidate Count,13901424,TRUE,Upto 100,954,1%,0,31-35,4,Lost,4,1,97266,BSP,National,Bahujan Samaj Party,S19,Punjab,954,954,2012,0
Ludhiana West,64,GEN,40,GEN,Bharat Bhushan Ashu,Male,3,0.50%,Candidate Count,13901424,TRUE,>20000,69125,63%,1,36-40,1,Won,1,1,110061,INC,National,Indian National Congress,S19,Punjab,69125,33203,2012,"35,922"
Ludhiana North,65,GEN,46,GEN,Parveen Bansal,Male,3,0.33%,Candidate Count,13901424,TRUE,Upto 100,46048,41%,0,46-50,2,Lost,2,1,111194,BJP,National,Bharatiya Janata Party,S19,Punjab,46048,46048,2012,0
Moga,73,GEN,40,GEN,Pritpal Singh,Male,3,0.01%,Candidate Count,13901424,TRUE,Upto 100,1791,1%,0,36-40,4,Lost,4,1,134065,BSP,National,Bahujan Samaj Party,S19,Punjab,1791,1791,2012,0
Zira,75,GEN,53,GEN,Naresh Kumar,Male,3,0.43%,Candidate Count,13901424,TRUE,Upto 100,59422,44%,0,51-60,2,Lost,2,1,136572,INC,National,Indian National Congress,S19,Punjab,59422,59422,2012,0
Firozpur City,76,GEN,52,GEN,Parminder Singh Pinki,Male,3,0.40%,Candidate Count,13901424,TRUE,>20000,56173,49%,1,51-60,1,Won,1,1,114903,INC,National,Indian National Congress,S19,Punjab,56173,34820,2012,"21,353"
Guru har sahai,78,GEN,37,GEN,Raj Kumar,Male,3,0.01%,Candidate Count,13901424,TRUE,Upto 100,851,1%,0,36-40,4,Lost,4,1,126812,BSP,National,Bahujan Samaj Party,S19,Punjab,851,851,2012,0
Fazilka,80,GEN,58,GEN,Dr. Mohinder Kumar Rinwa,Male,3,0.23%,Candidate Count,13901424,TRUE,Upto 100,32205,25%,0,51-60,3,Lost,3,1,126300,INC,National,Indian National Congress,S19,Punjab,32205,32205,2012,0
Lambi,83,GEN,50,GEN,Maheshinder Singh,Male,3,0.31%,Candidate Count,13901424,TRUE,Upto 100,43260,35%,0,46-50,2,Lost,2,1,122064,INC,National,Indian National Congress,S19,Punjab,43260,43260,2012,0
Muktsar,86,GEN,58,GEN,Jai Dev Singh,Male,3,0.04%,Candidate Count,13901424,TRUE,Upto 100,5849,5%,0,51-60,4,Lost,4,1,127363,BSP,National,Bahujan Samaj Party,S19,Punjab,5849,5849,2012,0
Maur,95,GEN,53,GEN,Mangat Rai Bansal,Male,3,0.32%,Candidate Count,13901424,TRUE,Upto 100,43962,36%,0,51-60,2,Lost,2,1,122163,INC,National,Indian National Congress,S19,Punjab,43962,43962,2012,0
Malerkotla,105,GEN,53,GEN,Mohammad Jamil-Ur-Rehman,Male,3,0.02%,Candidate Count,13901424,TRUE,Upto 100,2236,2%,0,51-60,3,Lost,3,1,113434,BSP,National,Bahujan Samaj Party,S19,Punjab,2236,2236,2012,0
Amargarh,106,GEN,42,GEN,Mohd. Arshad,Male,3,0.05%,Candidate Count,13901424,TRUE,Upto 100,6985,6%,0,41-45,4,Lost,4,1,117435,BSP,National,Bahujan Samaj Party,S19,Punjab,6985,6985,2012,0
Rajpura,111,GEN,58,GEN,Raj Khurana,Male,3,0.24%,Candidate Count,13901424,TRUE,Upto 100,32740,29%,0,51-60,2,Lost,2,1,111371,BJP,National,Bharatiya Janata Party,S19,Punjab,32740,32740,2012,0
Dera bassi,112,GEN,64,GEN,Jasjit Singh Randhawa,Male,3,0.07%,Candidate Count,13901424,TRUE,Upto 100,9484,7%,0,61-70,3,Lost,3,1,141644,INC,National,Indian National Congress,S19,Punjab,9484,9484,2012,0
Ghanaur,113,GEN,45,GEN,Baldev Singh Mehra,Male,3,0.03%,Candidate Count,13901424,TRUE,Upto 100,4326,4%,0,41-45,3,Lost,3,1,114054,BSP,National,Bahujan Samaj Party,S19,Punjab,4326,4326,2012,0
Sanour,114,GEN,69,GEN,Lal Singh,Male,3,0.51%,Candidate Count,13901424,TRUE,2001-5000,71029,49%,1,61-70,1,Won,1,1,145111,INC,National,Indian National Congress,S19,Punjab,71029,67122,2012,"3,907"
Samana,116,GEN,44,GEN,Raninder Singh,Male,3,0.42%,Candidate Count,13901424,TRUE,Upto 100,57839,45%,0,41-45,2,Lost,2,1,129446,INC,National,Indian National Congress,S19,Punjab,57839,57839,2012,0
Sujanpur,1,GEN,49,GEN,Vinay Mahajan,Male,4,0.17%,Candidate Count,13901424,TRUE,Upto 100,22994,21%,0,46-50,3,Lost,3,1,110978,INC,National,Indian National Congress,S19,Punjab,22994,22994,2012,0
Pathankot,3,GEN,55,GEN,Raman Bhalla,Male,4,0.18%,Candidate Count,13901424,TRUE,Upto 100,24362,26%,0,51-60,2,Lost,2,1,94742,INC,National,Indian National Congress,S19,Punjab,24362,24362,2012,0
Amritsar Central,17,GEN,62,GEN,Vijay Kumar Misra,Male,4,0.01%,Candidate Count,13901424,TRUE,Upto 100,1212,1%,0,61-70,3,Lost,3,1,85602,CPM,National,Communist Party of India  (Marxist),S19,Punjab,1212,1212,2012,0
Patti,23,GEN,57,GEN,Advocate Davinderjit Singh Dhillon,Male,4,0.02%,Candidate Count,13901424,TRUE,Upto 100,2208,2%,0,51-60,3,Lost,3,1,134784,CPM,National,Communist Party of India  (Marxist),S19,Punjab,2208,2208,2012,0
Jalandhar central,35,GEN,49,GEN,Rajinder Beri,Male,4,0.32%,Candidate Count,13901424,TRUE,Upto 100,43898,45%,0,46-50,2,Lost,2,1,97457,INC,National,Indian National Congress,S19,Punjab,43898,43898,2012,0
Garhshankar,45,GEN,40,GEN,Lov Kumar Goldy,Male,4,0.30%,Candidate Count,13901424,TRUE,Upto 100,41435,36%,0,36-40,2,Lost,2,1,113734,INC,National,Indian National Congress,S19,Punjab,41435,41435,2012,0
Nawan shahr,47,GEN,44,GEN,Vinod Kumar Gangar,Male,4,0.21%,Candidate Count,13901424,TRUE,Upto 100,29638,25%,0,41-45,3,Lost,3,1,117192,BSP,National,Bahujan Samaj Party,S19,Punjab,29638,29638,2012,0
Kharar,52,GEN,61,GEN,Jagmohan Singh,Male,4,0.36%,Candidate Count,13901424,TRUE,5001-10000,49451,37%,1,61-70,1,Won,1,1,133589,INC,National,Indian National Congress,S19,Punjab,49451,42672,2012,"6,779"
Fatehgarh Sahib,55,GEN,41,GEN,Ram Sharan,Male,4,0.00%,Candidate Count,13901424,TRUE,Upto 100,318,0%,0,41-45,10,Lost,10,1,111529,NCP,National,Nationalist Congress Party,S19,Punjab,318,318,2012,0
Ludhiana South,61,GEN,30,GEN,Pardeep Kumar,Male,4,0.00%,Candidate Count,13901424,TRUE,Upto 100,100,0%,0,Upto 30,12,Lost,12,1,88816,NCP,National,Nationalist Congress Party,S19,Punjab,100,100,2012,0
Atam Nagar,62,GEN,58,GEN,Malkit Singh Birmi,Male,4,0.14%,Candidate Count,13901424,TRUE,Upto 100,18863,19%,0,51-60,3,Lost,3,1,97512,INC,National,Indian National Congress,S19,Punjab,18863,18863,2012,0
Ludhiana West,64,GEN,56,GEN,Prof. Rajinder Bhandari,Male,4,0.24%,Candidate Count,13901424,TRUE,Upto 100,33203,30%,0,51-60,2,Lost,2,1,110061,BJP,National,Bharatiya Janata Party,S19,Punjab,33203,33203,2012,0
Ludhiana North,65,GEN,56,GEN,Rakesh Panday,Male,4,0.35%,Candidate Count,13901424,TRUE,2001-5000,48216,43%,1,51-60,1,Won,1,1,111194,INC,National,Indian National Congress,S19,Punjab,48216,46048,2012,"2,168"
Fazilka,80,GEN,51,GEN,Mohan Singh Falian Wala,Male,4,0.06%,Candidate Count,13901424,TRUE,Upto 100,8364,7%,0,51-60,4,Lost,4,1,126300,BSP,National,Bahujan Samaj Party,S19,Punjab,8364,8364,2012,0
Kotkapura,88,GEN,49,GEN,Ripjeet Singh Brar,Male,4,0.22%,Candidate Count,13901424,TRUE,Upto 100,31175,28%,0,46-50,2,Lost,2,1,111499,INC,National,Indian National Congress,S19,Punjab,31175,31175,2012,0
Patiala Rural,110,GEN,65,GEN,Brahm Mohindra,Male,4,0.45%,Candidate Count,13901424,TRUE,>20000,62077,49%,1,61-70,1,Won,1,1,127930,INC,National,Indian National Congress,S19,Punjab,62077,34475,2012,"27,602"
Ghanaur,113,GEN,52,GEN,Madan Lal Jalalpur,Male,4,0.36%,Candidate Count,13901424,TRUE,Upto 100,49849,44%,0,51-60,2,Lost,2,1,114054,INC,National,Indian National Congress,S19,Punjab,49849,49849,2012,0
Amritsar East,18,GEN,57,GEN,Baldev Singh,Male,5,0.02%,Candidate Count,13901424,TRUE,Upto 100,3416,4%,0,51-60,4,Lost,4,1,92024,CPI,National,Communist Party of India,S19,Punjab,3416,3416,2012,0
Sahnewal,59,GEN,41,GEN,Vikram Singh Bajwa,Male,5,0.36%,Candidate Count,13901424,TRUE,Upto 100,50367,38%,0,41-45,2,Lost,2,1,133944,INC,National,Indian National Congress,S19,Punjab,50367,50367,2012,0
Gurdaspur,4,GEN,58,GEN,Gurbachan Singh Babbehali,Male,1,0.43%,Candidate Count,13901424,TRUE,>20000,59905,57%,1,51-60,1,Won,1,1,104629,SAD,State,Shiromani Akali Dal,S19,Punjab,59905,38335,2012,"21,570"
Qadian,6,GEN,60,GEN,Sewa Singh Sekhwan,Male,1,0.31%,Candidate Count,13901424,TRUE,Upto 100,43687,36%,0,51-60,2,Lost,2,1,122276,SAD,State,Shiromani Akali Dal,S19,Punjab,43687,43687,2012,0
Ajnala,11,GEN,36,GEN,Bonny Amarpal Singh Ajnala,Male,1,0.40%,Candidate Count,13901424,TRUE,1001-2000,55864,48%,1,36-40,1,Won,1,1,115607,SAD,State,Shiromani Akali Dal,S19,Punjab,55864,54629,2012,"1,235"
Amritsar South,19,GEN,31,GEN,Inderbir Singh Bolaria (E),Male,1,0.35%,Candidate Count,13901424,TRUE,10001-20000,48310,53%,1,31-35,1,Won,1,1,91308,SAD,State,Shiromani Akali Dal,S19,Punjab,48310,33254,2012,"15,056"
Patti,23,GEN,51,GEN,Adeshpartap Singh Kairon,Male,1,0.46%,Candidate Count,13901424,TRUE,Upto 100,64414,48%,1,51-60,1,Won,1,1,134784,SAD,State,Shiromani Akali Dal,S19,Punjab,64414,64355,2012,59
Kapurthala,27,GEN,52,GEN,Sarabjeet Singh  Makkar,Male,1,0.29%,Candidate Count,13901424,TRUE,Upto 100,39739,41%,0,51-60,2,Lost,2,1,98006,SAD,State,Shiromani Akali Dal,S19,Punjab,39739,39739,2012,0
Shahkot,32,GEN,71,GEN,Ajit Singh Kohar,Male,1,0.40%,Candidate Count,13901424,TRUE,5001-10000,55875,45%,1,>70,1,Won,1,1,123697,SAD,State,Shiromani Akali Dal,S19,Punjab,55875,50440,2012,"5,435"
Garhshankar,45,GEN,57,GEN,Surinder Singh Bhulewal Rathan,Male,1,0.34%,Candidate Count,13901424,TRUE,5001-10000,47728,42%,1,51-60,1,Won,1,1,113734,SAD,State,Shiromani Akali Dal,S19,Punjab,47728,41435,2012,"6,293"
Kharar,52,GEN,63,GEN,Ujjagar Singh,Male,1,0.31%,Candidate Count,13901424,TRUE,Upto 100,42672,32%,0,61-70,2,Lost,2,1,133589,SAD,State,Shiromani Akali Dal,S19,Punjab,42672,42672,2012,0
Sahnewal,59,GEN,58,GEN,Sharanjit Singh Dhillon,Male,1,0.51%,Candidate Count,13901424,TRUE,>20000,71583,53%,1,51-60,1,Won,1,1,133944,SAD,State,Shiromani Akali Dal,S19,Punjab,71583,50367,2012,"21,216"
Jalalabad,79,GEN,49,GEN,Sukhbir Singh Badal,Male,1,0.58%,Candidate Count,13901424,TRUE,>20000,80647,54%,1,46-50,1,Won,1,1,149395,SAD,State,Shiromani Akali Dal,S19,Punjab,80647,30401,2012,"50,246"
Lambi,83,GEN,84,GEN,Parkash Singh Badal,Male,1,0.49%,Candidate Count,13901424,TRUE,>20000,67999,56%,1,>70,1,Won,1,1,122064,SAD,State,Shiromani Akali Dal,S19,Punjab,67999,43260,2012,"24,739"
Rampura Phul,90,GEN,62,GEN,Sikander Singh Maluka,Male,1,0.42%,Candidate Count,13901424,TRUE,5001-10000,58141,46%,1,61-70,1,Won,1,1,126933,SAD,State,Shiromani Akali Dal,S19,Punjab,58141,53005,2012,"5,136"
Bathinda urban,92,GEN,51,GEN,Sarup Chand Singla,Male,1,0.45%,Candidate Count,13901424,TRUE,5001-10000,62546,46%,1,51-60,1,Won,1,1,135762,SAD,State,Shiromani Akali Dal,S19,Punjab,62546,55901,2012,"6,645"
Talwandi Sabo,94,GEN,72,GEN,Amarjit Singh Sidhu,Male,1,0.33%,Candidate Count,13901424,TRUE,Upto 100,45206,39%,0,>70,2,Lost,2,1,114559,SAD,State,Shiromani Akali Dal,S19,Punjab,45206,45206,2012,0
Maur,95,GEN,68,GEN,Janmeja Singh,Male,1,0.33%,Candidate Count,13901424,TRUE,1001-2000,45349,37%,1,61-70,1,Won,1,1,122163,SAD,State,Shiromani Akali Dal,S19,Punjab,45349,43962,2012,"1,387"
Lehra,99,GEN,56,GEN,Sukhwant Singh,Male,1,0.30%,Candidate Count,13901424,TRUE,Upto 100,41351,34%,0,51-60,2,Lost,2,1,119944,SAD,State,Shiromani Akali Dal,S19,Punjab,41351,41351,2012,0
Amargarh,106,GEN,50,GEN,Iqbal Singh Jhundan,Male,1,0.28%,Candidate Count,13901424,TRUE,2001-5000,38915,33%,1,46-50,1,Won,1,1,117435,SAD,State,Shiromani Akali Dal,S19,Punjab,38915,34489,2012,"4,426"
Sanour,114,GEN,49,GEN,Tejinderpal Singh Sandhu,Male,1,0.48%,Candidate Count,13901424,TRUE,Upto 100,67122,46%,0,46-50,2,Lost,2,1,145111,SAD,State,Shiromani Akali Dal,S19,Punjab,67122,67122,2012,0
Samana,116,GEN,61,GEN,Surjit Singh Rakhra,Male,1,0.47%,Candidate Count,13901424,TRUE,5001-10000,64769,50%,1,61-70,1,Won,1,1,129446,SAD,State,Shiromani Akali Dal,S19,Punjab,64769,57839,2012,"6,930"
Fatehgarh Churian,9,GEN,75,GEN,Nirmal Singh Kahlon,Male,2,0.40%,Candidate Count,13901424,TRUE,Upto 100,55537,48%,0,>70,2,Lost,2,1,115031,SAD,State,Shiromani Akali Dal,S19,Punjab,55537,55537,2012,0
Dera baba nanak,10,GEN,59,GEN,Sucha Singh,Male,2,0.46%,Candidate Count,13901424,TRUE,Upto 100,63354,48%,0,51-60,2,Lost,2,1,132011,SAD,State,Shiromani Akali Dal,S19,Punjab,63354,63354,2012,0
